SCHOOL_ENROLLMENT_ID,CENSUS_YEAR,CENSUS_SUBDIVISION_ID,SCHOOL_NAME,SCHOOL_DISTRICT,ELEMENTARY_SCHOOL_ENROLLMENT,SECONDARY_SCHOOL_ENROLLMENT,SCHOOL_YEAR_PERIOD,DATA_PUBLICATION_YEAR,LATITUDE,LONGITUDE
1254,2016,5933006,Merritt Bench Elementary,Nicola-Similkameen,173,0,2016/2017,2017,50.121564,-120.77564
1255,2016,5933006,Merritt Central Elementary,Nicola-Similkameen,228,0,2016/2017,2017,50.1125,-120.788333
1256,2016,5933006,Merritt Secondary,Nicola-Similkameen,0,575,2016/2017,2017,50.1125,-120.788333
1257,2016,5933008,Nicola Canford Elementary,Nicola-Similkameen,147,0,2016/2017,2017,50.151591,-120.882271
1258,2016,5933006,Nkwala School,Nicola-Similkameen,25,4,2016/2017,2017,50.1125,-120.788333
1259,2016,5907024,Princeton Alternate,Nicola-Similkameen,0,30,2016/2017,2017,49.460278,-120.507778
1260,2016,5907024,Princeton Secondary,Nicola-Similkameen,0,158,2016/2017,2017,49.460278,-120.507778
1261,2016,5933006,South Central Interior Distance Ed,Nicola-Similkameen,44,542,2016/2017,2017,50.1125,-120.788333
1262,2016,5907024,Vermilion Forks Elementary,Nicola-Similkameen,144,0,2016/2017,2017,49.460278,-120.507778
1263,2016,5955014,Canalta Elementary,Peace River South,226,0,2016/2017,2017,55.750364,-120.257548
1264,2016,5955010,Chetwynd Secondary,Peace River South,0,258,2016/2017,2017,55.695833,-121.638333
1265,2016,5955014,Crescent Park Elementary,Peace River South,232,0,2016/2017,2017,55.770011,-120.250505
1266,2016,5955014,Dawson Creek Secondary,Peace River South,0,914,2016/2017,2017,55.754288,-120.23224
1267,2016,5955014,Devereaux Elementary,Peace River South,109,0,2016/2017,2017,55.744829,-120.22133
1268,2016,5955010,Don Titus Montessori,Peace River South,67,0,2016/2017,2017,55.695833,-121.638333
1269,2016,5955014,Ecole Frank Ross Elementary,Peace River South,439,0,2016/2017,2017,55.770817,-120.229608
1270,2016,5955010,Little Prairie Elementary,Peace River South,172,0,2016/2017,2017,55.695833,-121.638333
1271,2016,5955023,McLeod Elementary Secondary,Peace River South,54,12,2016/2017,2017,55.783333,-120.916667
1272,2016,5955023,Moberly Lake Elementary,Peace River South,55,0,2016/2017,2017,55.833333,-121.733333
1273,2016,5955014,Mountain Christian School,Peace River South,134,64,2016/2017,2017,55.764969,-120.219171
1274,2016,5955014,Notre Dame,Peace River South,184,0,2016/2017,2017,55.756249,-120.228318
1275,2016,5955021,Parkland Elementary,Peace River South,51,0,2016/2017,2017,55.904167,-120.505556
1276,2016,5955010,Peace Christian School,Peace River South,91,41,2016/2017,2017,55.695833,-121.638333
1277,2016,5955014,Peace View School,Peace River South,14,4,2016/2017,2017,55.744829,-120.22133
1278,2016,5955005,Pouce Coupe Elementary,Peace River South,96,0,2016/2017,2017,55.714722,-120.133611
1279,2016,5955021,Rolla Discovery School,Peace River South,23,0,2016/2017,2017,55.9,-120.133333
1280,2016,5955014,Ron Pettigrew Christian School,Peace River South,115,38,2016/2017,2017,55.749264,-120.253243
1281,2016,5955014,South Peace Alternate,Peace River South,0,25,2016/2017,2017,55.751573,-120.24419
1282,2016,5955014,South Peace Distributed Learning,Peace River South,0,15,2016/2017,2017,55.751573,-120.24419
1283,2016,5955014,South Peace Elementary,Peace River South,24,2,2016/2017,2017,55.744829,-120.22133
1284,2016,5955014,Tremblay Elementary,Peace River South,170,0,2016/2017,2017,55.747438,-120.239048
1285,2016,5955003,Tumbler Ridge Elementary,Peace River South,208,0,2016/2017,2017,55.133333,-121
1286,2016,5955003,Tumbler Ridge Secondary,Peace River South,32,102,2016/2017,2017,55.123968,-121.000257
1287,2016,5955010,Ecole Windrem Elementary,Peace River South,138,0,2016/2017,2017,55.695833,-121.638333
1288,2016,5955034,Alwin Holland Elementary,Peace River North,376,0,2016/2017,2017,56.252137,-120.840197
1289,2016,5955042,Baldonnel Elementary,Peace River North,130,0,2016/2017,2017,56.2,-120.683333
1290,2016,5955034,Bert Ambrose,Peace River North,336,0,2016/2017,2017,56.26115,-120.841009
1291,2016,5955034,Bert Bowes Middle School,Peace River North,150,336,2016/2017,2017,56.245281,-120.857617
1292,2016,5955040,Buick Creek Elementary,Peace River North,23,0,2016/2017,2017,56.759722,-121.275
1293,2016,5955034,C M Finch Elementary,Peace River North,339,0,2016/2017,2017,56.254364,-120.857655
1294,2016,5955042,Charlie Lake Elementary,Peace River North,405,0,2016/2017,2017,56.283333,-120.95
1295,2016,5955034,Christian Life School,Peace River North,103,33,2016/2017,2017,56.257452,-120.828062
1296,2016,5955034,Church at Blueberry,Peace River North,6,4,2016/2017,2017,56.2525,-120.846667
1297,2016,5955034,Clearview Elem-Jr Secondary,Peace River North,122,28,2016/2017,2017,56.243644,-120.85978
1298,2016,5955034,Dr Kearney Middle School,Peace River North,177,345,2016/2017,2017,56.253138,-120.832291
1299,2016,5955034,Duncan Cran Elementary,Peace River North,302,0,2016/2017,2017,56.235437,-120.812785
1300,2016,5955034,Ecole Central Elem School of the Arts,Peace River North,357,0,2016/2017,2017,56.245368,-120.851185
1301,2016,5955034,Energetic Learning Campus,Peace River North,0,180,2016/2017,2017,56.239165,-120.842064
1302,2016,5955025,Hudson's Hope School,Peace River North,100,47,2016/2017,2017,56.024415,-121.92187
1303,2016,5955034,Key Learning Centre,Peace River North,0,6,2016/2017,2017,56.245362,-120.857335
1304,2016,5955034,Maccabee Christian School,Peace River North,30,3,2016/2017,2017,56.2525,-120.846667
1305,2016,5955040,Montney Mennonite School,Peace River North,18,11,2016/2017,2017,56.45,-120.916667
1306,2016,5955034,North Peace Secondary,Peace River North,0,1023,2016/2017,2017,56.239164,-120.821227
1307,2016,5955034,Northern BC Distance Ed School,Peace River North,27,330,2016/2017,2017,56.245362,-120.857335
1308,2016,5955040,Prespatou Elem-Secondary,Peace River North,191,128,2016/2017,2017,56.933333,-121.05
1309,2016,5955034,Robert Ogilvie Elementary,Peace River North,323,0,2016/2017,2017,56.245443,-120.820997
1310,2016,5955030,Taylor Elementary,Peace River North,159,0,2016/2017,2017,56.159167,-120.686667
1311,2016,5955034,Upper Halfway Elem,Peace River North,34,7,2016/2017,2017,56.243644,-120.85978
1312,2016,5955034,Upper Pine Elem-Jr Secondary,Peace River North,170,21,2016/2017,2017,56.243644,-120.85978
1313,2016,5955040,Wonowon Elementary,Peace River North,45,0,2016/2017,2017,56.733333,-121.8
1314,2016,5917021,Arbutus Global Middle School,Greater Victoria,306,168,2016/2017,2017,48.470972,-123.308133
1315,2016,5917034,Artemis Place Secondary,Greater Victoria,0,46,2016/2017,2017,48.436578,-123.366018
1316,2016,5917021,ArtsCalibre Academy,Greater Victoria,48,0,2016/2017,2017,48.449412,-123.343176
1317,2016,5917021,Braefoot Elementary,Greater Victoria,263,0,2016/2017,2017,48.469438,-123.344442
1318,2016,5917021,Campus View Elementary,Greater Victoria,455,0,2016/2017,2017,48.465646,-123.320742
1319,2016,5917021,Cedar Hill Middle,Greater Victoria,343,167,2016/2017,2017,48.466082,-123.336023
1320,2016,5917034,Central Middle School,Greater Victoria,364,173,2016/2017,2017,48.423387,-123.346464
1321,2016,5917034,Christ Church Cathedral School,Greater Victoria,145,19,2016/2017,2017,48.42172,-123.357464
1322,2016,5917021,Cloverdale Traditional Elementary,Greater Victoria,311,0,2016/2017,2017,48.454207,-123.359906
1323,2016,5917021,Colquitz Middle School,Greater Victoria,294,150,2016/2017,2017,48.461329,-123.393743
1324,2016,5917034,Continuing Ed SD 61,Greater Victoria,0,119,2016/2017,2017,48.442109,-123.362936
1325,2016,5917021,Craigflower Elementary,Greater Victoria,118,0,2016/2017,2017,48.452821,-123.421906
1326,2016,5917021,Discovery School,Greater Victoria,29,44,2016/2017,2017,48.475053,-123.412814
1327,2016,5917021,Doncaster Elementary,Greater Victoria,428,0,2016/2017,2017,48.457286,-123.338138
1328,2016,5917047,Eagle View Elementary,Greater Victoria,237,0,2016/2017,2017,48.464812,-123.44205
1329,2016,5917040,Ecole Macaulay Elementary,Greater Victoria,435,0,2016/2017,2017,48.425102,-123.40595
1330,2016,5917021,Ecole Marigold School,Greater Victoria,316,0,2016/2017,2017,48.46235,-123.410706
1331,2016,5917021,Ecole Quadra Elementary,Greater Victoria,418,0,2016/2017,2017,48.439876,-123.327938
1332,2016,5917030,Ecole Willows Elementary,Greater Victoria,622,0,2016/2017,2017,48.436128,-123.30959
1333,2016,5917034,Elizabeth Buckley School,Greater Victoria,53,3,2016/2017,2017,48.440774,-123.349276
1334,2016,5917040,Esquimalt High,Greater Victoria,0,628,2016/2017,2017,48.438855,-123.396074
1335,2016,5917021,Frank Hobbs Elementary,Greater Victoria,301,0,2016/2017,2017,48.465497,-123.300642
1336,2016,5917021,George Jay Elementary,Greater Victoria,334,0,2016/2017,2017,48.439876,-123.327938
1337,2016,5917021,Glanford Middle School,Greater Victoria,231,117,2016/2017,2017,48.476457,-123.39072
1338,2016,5917034,Glenlyon Norfolk School,Greater Victoria,332,334,2016/2017,2017,48.420777,-123.329459
1339,2016,5917021,Gordon Head Middle School,Greater Victoria,213,109,2016/2017,2017,48.482552,-123.329174
1340,2016,5917021,Hillcrest Elementary,Greater Victoria,287,0,2016/2017,2017,48.484642,-123.314874
1341,2016,5917034,Home Learners' Link,Greater Victoria,4,383,2016/2017,2017,48.442109,-123.362936
1342,2016,5917034,James Bay Community,Greater Victoria,206,0,2016/2017,2017,48.41679,-123.379392
1343,2016,5917021,Lake Hill Elementary,Greater Victoria,162,0,2016/2017,2017,48.479178,-123.366685
1344,2016,5917021,Lambrick Park Secondary,Greater Victoria,0,534,2016/2017,2017,48.479314,-123.332003
1345,2016,5917021,Lansdowne Middle School,Greater Victoria,372,182,2016/2017,2017,48.446093,-123.327609
1346,2016,5917034,Margaret Jenkins Elementary,Greater Victoria,448,0,2016/2017,2017,48.415602,-123.32962
1347,2016,5917021,Maria Montessori Academy,Greater Victoria,188,75,2016/2017,2017,48.474161,-123.316903
1348,2016,5917021,McKenzie Elementary,Greater Victoria,215,0,2016/2017,2017,48.466959,-123.39203
1349,2016,5917030,Monterey Middle School,Greater Victoria,247,148,2016/2017,2017,48.418393,-123.314826
1350,2016,5917021,Mount Douglas Secondary,Greater Victoria,0,1125,2016/2017,2017,48.470786,-123.317463
1351,2016,5917021,Northridge Elementary,Greater Victoria,270,0,2016/2017,2017,48.480205,-123.399895
1352,2016,5917030,Oak Bay Secondary,Greater Victoria,0,1333,2016/2017,2017,48.432977,-123.318036
1353,2016,5917034,Oaklands Elementary,Greater Victoria,455,0,2016/2017,2017,48.440934,-123.338932
1591,2016,5933042,Kamloops School of the Arts,Kamloops/Thompson,290,177,2016/2017,2017,50.664361,-120.319123
1592,2016,5933042,Bert Edwards Science & Technology,Kamloops/Thompson,252,0,2016/2017,2017,50.708565,-120.361203
1593,2016,5933070,Blue River School,Kamloops/Thompson,8,0,2016/2017,2017,52.106336,-119.304463
1594,2016,5933042,Brocklehurst Middle School,Kamloops/Thompson,226,471,2016/2017,2017,50.705249,-120.403965
1595,2016,5933054,Chase Secondary,Kamloops/Thompson,0,192,2016/2017,2017,50.819167,-119.686111
1596,2016,5933067,Clearwater Secondary,Kamloops/Thompson,0,215,2016/2017,2017,51.649604,-120.036328
1597,2016,5933042,Continuing Ed SD 73,Kamloops/Thompson,0,98,2016/2017,2017,50.707168,-120.388366
1598,2016,5933042,Dallas Elementary,Kamloops/Thompson,381,0,2016/2017,2017,50.667328,-120.172953
1599,2016,5933880,David Thompson Elementary,Kamloops/Thompson,411,0,2016/2017,2017,50.696137,-120.3396
1600,2016,5933042,Dufferin Elementary,Kamloops/Thompson,246,0,2016/2017,2017,50.661957,-120.396668
1601,2016,5933042,Ecole Lloyd George Elementary,Kamloops/Thompson,452,0,2016/2017,2017,50.669808,-120.32025
1602,2016,5933054,Haldane Elementary,Kamloops/Thompson,279,0,2016/2017,2017,50.819167,-119.686111
1603,2016,5933042,Heffley Creek Elementary,Kamloops/Thompson,21,0,2016/2017,2017,50.859193,-120.26648
1604,2016,5933042,Juniper Ridge Elementary,Kamloops/Thompson,439,0,2016/2017,2017,50.659942,-120.244896
1605,2016,5933042,Kamloops Christian School,Kamloops/Thompson,175,77,2016/2017,2017,50.696744,-120.368695
1606,2016,5933042,Kay Bingham Elementary,Kamloops/Thompson,290,0,2016/2017,2017,50.704451,-120.398012
1607,2016,5933035,Logan Lake Elementary,Kamloops/Thompson,105,0,2016/2017,2017,50.494445,-120.813333
1608,2016,5933035,Logan Lake Elementary Secondary,Kamloops/Thompson,42,99,2016/2017,2017,50.494445,-120.813333
1609,2016,5933042,Marion Schilling Elementary,Kamloops/Thompson,257,0,2016/2017,2017,50.678414,-120.258283
1610,2016,5933042,McGowan Park Elementary,Kamloops/Thompson,386,0,2016/2017,2017,50.644607,-120.34198
1611,2016,5933042,NorKam Senior Secondary,Kamloops/Thompson,0,717,2016/2017,2017,50.69914,-120.372376
1612,2016,5933042,Our Lady of Perpetual Help,Kamloops/Thompson,155,0,2016/2017,2017,50.694781,-120.361698
1613,2016,5933042,Pacific Way Elementary,Kamloops/Thompson,326,0,2016/2017,2017,50.637173,-120.370865
1614,2016,5933042,Parkcrest Elementary,Kamloops/Thompson,351,0,2016/2017,2017,50.70803,-120.407044
1615,2016,5933044,Pinantan Elementary,Kamloops/Thompson,50,0,2016/2017,2017,50.716667,-120.033333
1616,2016,5933067,Raft River Elementary,Kamloops/Thompson,285,0,2016/2017,2017,51.647222,-120.008446
1617,2016,5933042,Rayleigh Elementary,Kamloops/Thompson,214,0,2016/2017,2017,50.797526,-120.316225
1618,2016,5933042,Robert L Clemitson Elementary,Kamloops/Thompson,323,0,2016/2017,2017,50.649149,-120.165873
1619,2016,5933042,Sa-hali Secondary,Kamloops/Thompson,0,813,2016/2017,2017,50.665229,-120.345196
1620,2016,5933039,Savona Elementary,Kamloops/Thompson,49,0,2016/2017,2017,50.75,-120.833333
1621,2016,5933042,Sk'elep School of Excellence,Kamloops/Thompson,136,0,2016/2017,2017,50.675833,-120.339444
1622,2016,5933039,Skeetchestn Community School,Kamloops/Thompson,27,3,2016/2017,2017,50.75,-120.833333
1623,2016,5933042,South Kamloops Secondary,Kamloops/Thompson,0,966,2016/2017,2017,50.666651,-120.321508
1624,2016,5933042,South Sa-hali Elementary,Kamloops/Thompson,362,0,2016/2017,2017,50.656762,-120.339267
1625,2016,5933042,St Ann's Academy,Kamloops/Thompson,212,199,2016/2017,2017,50.671179,-120.337643
1626,2016,5933042,Summit Elementary,Kamloops/Thompson,272,0,2016/2017,2017,50.652919,-120.348722
1627,2016,5933045,Sun Peaks Elementary School,Kamloops/Thompson,70,0,2016/2017,2017,50.886748,-119.876624
1628,2016,5933042,Twin Rivers Education Centre,Kamloops/Thompson,2,182,2016/2017,2017,50.707168,-120.388366
1629,2016,5933042,Valleyview Secondary,Kamloops/Thompson,0,923,2016/2017,2017,50.675963,-120.274367
1630,2016,5933068,Vavenby Elementary,Kamloops/Thompson,7,0,2016/2017,2017,51.583333,-119.716667
1631,2016,5933042,Westmount Elementary,Kamloops/Thompson,309,0,2016/2017,2017,50.71858,-120.358602
1632,2016,5933042,Westsyde Secondary,Kamloops/Thompson,0,660,2016/2017,2017,50.768136,-120.347531
1633,2016,5933060,Westwold Elementary,Kamloops/Thompson,11,0,2016/2017,2017,50.466667,-119.75
1634,2016,5933024,Cache Creek Elementary,Gold Trail,108,0,2016/2017,2017,50.811945,-121.323333
1635,2016,5931026,Cayoosh Elementary,Gold Trail,178,0,2016/2017,2017,50.693889,-121.933611
1636,2016,5933028,David Stoddart,Gold Trail,49,31,2016/2017,2017,51.091667,-121.586667
1637,2016,5931026,Fountainview Academy,Gold Trail,0,78,2016/2017,2017,50.693889,-121.933611
1638,2016,5931026,George M Murray Elementary,Gold Trail,106,0,2016/2017,2017,50.693889,-121.933611
1639,2016,5931032,Gold Bridge Community,Gold Trail,5,0,2016/2017,2017,50.85,-122.833333
1640,2016,5933019,Gold Trail Distributed Learning Program,Gold Trail,0,30,2016/2017,2017,50.721389,-121.283611
1641,2016,5933015,Kumsheen Elem-Secondary,Gold Trail,0,64,2016/2017,2017,50.231111,-121.581389
1642,2016,5931026,Lillooet Secondary,Gold Trail,0,196,2016/2017,2017,50.693889,-121.933611
1643,2016,5933015,Lytton Elementary,Gold Trail,75,0,2016/2017,2017,50.231111,-121.581389
1644,2016,5931831,Sk'il' Mountain Community School,Gold Trail,5,17,2016/2017,2017,50.727222,-122.216944
1645,2016,5905018,Stein Valley Nlakapamux School,Gold Trail,69,24,2016/2017,2017,49.09149,-117.750495
1646,2016,5909056,Albert McMahon Elementary,Mission,392,0,2016/2017,2017,49.154668,-122.314186
1647,2016,5909056,Cherry Hill Elementary,Mission,246,0,2016/2017,2017,49.151091,-122.322751
1648,2016,5909056,Christine Morrison Elementary,Mission,438,0,2016/2017,2017,49.143861,-122.321584
1649,2016,5909056,Continuing Ed SD 75,Mission,0,66,2016/2017,2017,49.158225,-122.285238
1650,2016,5909062,Deroche Elementary,Mission,77,0,2016/2017,2017,49.189857,-122.076253
1651,2016,5909062,Dewdney Elementary,Mission,131,0,2016/2017,2017,49.165499,-122.195719
1652,2016,5909056,Edwin S Richards Elementary,Mission,382,0,2016/2017,2017,49.154626,-122.299043
1653,2016,5909056,Fraserview Learning Centre,Mission,0,100,2016/2017,2017,49.140182,-122.326334
1654,2016,5909056,Hatzic Elementary,Mission,292,0,2016/2017,2017,49.155602,-122.255167
1655,2016,5909056,Hatzic Middle School,Mission,232,425,2016/2017,2017,49.15327,-122.261283
1656,2016,5909056,Ecole Heritage Park Middle School,Mission,207,437,2016/2017,2017,49.144163,-122.290396
1657,2016,5909056,Hillside Traditional Academy,Mission,362,0,2016/2017,2017,49.151059,-122.293482
1658,2016,5909056,Mission Central Elementary,Mission,227,0,2016/2017,2017,49.13773,-122.304744
1659,2016,5909056,Mission Senior Secondary,Mission,0,1293,2016/2017,2017,49.14021,-122.310973
1660,2016,5909056,Seminary of Christ the King,Mission,0,28,2016/2017,2017,49.159167,-122.283889
1661,2016,5909056,Silverdale Elementary,Mission,107,0,2016/2017,2017,49.162269,-122.400778
1662,2016,5909056,Summit Learning Centre,Mission,67,106,2016/2017,2017,49.158225,-122.285238
1663,2016,5909056,Valley Christian School,Mission,147,54,2016/2017,2017,49.16481,-122.316043
1664,2016,5909056,Valley Christian School DL,Mission,39,0,2016/2017,2017,49.16481,-122.316043
1665,2016,5909056,West Heights Elementary,Mission,224,0,2016/2017,2017,49.141568,-122.336649
1666,2016,5909056,Windebank Elementary,Mission,314,0,2016/2017,2017,49.144823,-122.295045
1667,2016,5909032,Agassiz Centre for Education,Fraser-Cascade,0,17,2016/2017,2017,49.233333,-121.766667
1668,2016,5909032,Agassiz Christian School,Fraser-Cascade,73,0,2016/2017,2017,49.235743,-121.750224
1669,2016,5909032,Agassiz Elem-Secondary,Fraser-Cascade,43,249,2016/2017,2017,49.233333,-121.766667
1670,2016,5909014,Boston Bar Elem-Secondary,Fraser-Cascade,37,15,2016/2017,2017,49.866667,-121.433333
1671,2016,5909009,Coquihalla Elementary,Fraser-Cascade,377,0,2016/2017,2017,49.38,-121.441389
1672,2016,5909027,Harrison Hot Springs Elementary,Fraser-Cascade,104,0,2016/2017,2017,49.298889,-121.784444
1673,2016,5909009,Hope Secondary,Fraser-Cascade,57,299,2016/2017,2017,49.38,-121.441389
1674,2016,5909032,Kent Elementary,Fraser-Cascade,298,0,2016/2017,2017,49.233703,-121.759271
1675,2016,5909032,Seabird Island Community,Fraser-Cascade,131,97,2016/2017,2017,49.233333,-121.766667
1676,2016,5909009,Silver Creek Elementary,Fraser-Cascade,120,0,2016/2017,2017,49.38,-121.441389
1677,2016,5909009,Two Rivers Education Centre,Fraser-Cascade,0,56,2016/2017,2017,49.38,-121.441389
1678,2016,5919008,Alex Aitken,Cowichan Valley,251,0,2016/2017,2017,48.795097,-123.693885
1679,2016,5919008,Alexander Elementary,Cowichan Valley,277,0,2016/2017,2017,48.784815,-123.692558
1680,2016,5919013,Bench Elementary,Cowichan Valley,397,0,2016/2017,2017,48.739175,-123.616805
1681,2016,5919043,Brentwood College,Cowichan Valley,0,536,2016/2017,2017,48.652504,-123.555284
1682,2016,5919008,Chemainus Elementary Community School,Cowichan Valley,299,0,2016/2017,2017,48.930287,-123.732551
1683,2016,5919008,Chemainus Secondary,Cowichan Valley,0,268,2016/2017,2017,48.928271,-123.72406
1684,2016,5919008,Cowichan Secondary,Cowichan Valley,0,1444,2016/2017,2017,48.781271,-123.701097
1685,2016,5919012,Cowichan Valley Distributed Learning,Cowichan Valley,17,50,2016/2017,2017,48.774174,-123.692597
1686,2016,5919012,Cowichan Valley Open Learning Co-op,Cowichan Valley,8,315,2016/2017,2017,48.78539,-123.716924
1687,2016,5919008,Crofton Elementary Community School,Cowichan Valley,180,0,2016/2017,2017,48.866667,-123.65
1688,2016,5919046,Discovery Elementary,Cowichan Valley,379,0,2016/2017,2017,48.657778,-123.626389
1689,2016,5919008,Drinkwater Elementary,Cowichan Valley,401,0,2016/2017,2017,48.796771,-123.726041
1690,2016,5919008,Duncan Christian School,Cowichan Valley,169,175,2016/2017,2017,48.781169,-123.689682
1691,2016,5919046,Dwight School Canada,Cowichan Valley,6,142,2016/2017,2017,48.635847,-123.631224
1692,2016,5919049,Ecole Cobble Hill Elementary,Cowichan Valley,366,0,2016/2017,2017,48.690303,-123.589033
1693,2016,5919008,Ecole Mount Prevost Elementary,Cowichan Valley,454,0,2016/2017,2017,48.794972,-123.734142
1694,2016,5919049,Evergreen Independent School,Cowichan Valley,77,0,2016/2017,2017,48.683333,-123.6
1695,2016,5949035,Frances Kelsey Secondary,Cowichan Valley,0,927,2016/2017,2017,54.983333,-129.883333
1696,2016,5919043,George Bonner Elementary,Cowichan Valley,385,0,2016/2017,2017,48.666422,-123.563471
1697,2016,5919012,Island Oak High School,Cowichan Valley,0,21,2016/2017,2017,48.778611,-123.708056
1698,2016,5919822,Khowhemun Elementary,Cowichan Valley,244,0,2016/2017,2017,48.779715,-123.716195
1699,2016,5919016,Lake Cowichan Elementary,Cowichan Valley,151,0,2016/2017,2017,48.825833,-124.056389
1700,2016,5919016,Lake Cowichan Secondary,Cowichan Valley,0,192,2016/2017,2017,48.825833,-124.056389
1701,2016,5919008,Maple Bay Elementary,Cowichan Valley,342,0,2016/2017,2017,48.798462,-123.639441
1702,2016,5919016,Palsson Elementary,Cowichan Valley,131,0,2016/2017,2017,48.825833,-124.056389
1703,2016,5917029,Penelakut Island Learning Centre,Cowichan Valley,0,46,2016/2017,2017,48.929819,-123.46592
1704,2016,5919008,Queen Margaret's,Cowichan Valley,150,142,2016/2017,2017,48.785354,-123.720503
1705,2016,5919008,Queen of Angels School,Cowichan Valley,327,66,2016/2017,2017,48.782385,-123.672679
1706,2016,5919046,Shawnigan Lake,Cowichan Valley,0,493,2016/2017,2017,48.653861,-123.637785
1707,2016,5919008,St Joseph's,Cowichan Valley,110,0,2016/2017,2017,48.921719,-123.720481
1708,2016,5919051,Sunrise Waldorf School,Cowichan Valley,144,14,2016/2017,2017,48.72426,-123.646923
1709,2016,5919008,Tansor Elementary,Cowichan Valley,254,0,2016/2017,2017,48.794837,-123.753197
1710,2016,5919008,Thetis Island Elementary,Cowichan Valley,14,0,2016/2017,2017,48.930287,-123.732551
1711,2016,5959007,Chalo School,Fort Nelson,83,34,2016/2017,2017,58.804392,-122.739094
1712,2016,5959007,Fort Nelson Secondary,Fort Nelson,0,284,2016/2017,2017,58.805556,-122.697222
1713,2016,5959007,G W Carlson Elementary,Fort Nelson,162,0,2016/2017,2017,58.805556,-122.697222
1714,2016,5959007,J S Clark Elementary,Fort Nelson,114,0,2016/2017,2017,58.805556,-122.697222
1715,2016,5959007,R L Angus Elementary,Fort Nelson,158,0,2016/2017,2017,58.805556,-122.697222
1716,2016,5959007,Toad River Elem-Secondary,Fort Nelson,10,4,2016/2017,2017,58.805556,-122.697222
1717,2016,5949032,Bear Valley School,Coast Mountains,42,12,2016/2017,2017,55.938333,-129.991111
1718,2016,5949011,Caledonia Secondary,Coast Mountains,0,547,2016/2017,2017,54.524268,-128.605578
1719,2016,5949011,Cassie Hall Elementary,Coast Mountains,166,0,2016/2017,2017,54.508722,-128.599252
1720,2016,5949011,Centennial Christian School,Coast Mountains,110,65,2016/2017,2017,54.524947,-128.592457
1721,2016,5949011,Ecole Mountainview,Coast Mountains,175,0,2016/2017,2017,54.523273,-128.620873
1722,2016,5949022,Hazelton Alternate Program,Coast Mountains,0,7,2016/2017,2017,55.255833,-127.675556
1723,2016,5949022,Hazelton Secondary,Coast Mountains,0,334,2016/2017,2017,55.255833,-127.675556
1724,2016,5949005,Kildala Elementary,Coast Mountains,214,0,2016/2017,2017,54.051023,-128.659646
1725,2016,5949813,Kispiox Community School,Coast Mountains,117,0,2016/2017,2017,55.355901,-127.688672
1726,2016,5949005,Kitimat City High,Coast Mountains,0,60,2016/2017,2017,54.056316,-128.644506
1727,2016,5949816,Kitwanga Elementary,Coast Mountains,93,0,2016/2017,2017,55.1,-128.066667
1728,2016,5949022,Majagaleehl Gali Aks Elementary,Coast Mountains,123,0,2016/2017,2017,55.255833,-127.675556
1729,2016,5949817,Moricetown Elementary & Secondary School,Coast Mountains,67,21,2016/2017,2017,55.022361,-127.332285
1730,2016,5949005,Mount Elizabeth Middle/Secondary,Coast Mountains,65,367,2016/2017,2017,54.061482,-128.627368
1731,2016,5949011,Mountain View Christian Academy,Coast Mountains,24,14,2016/2017,2017,54.51627,-128.581839
1732,2016,5949005,Nechako Elementary,Coast Mountains,230,0,2016/2017,2017,54.056459,-128.629529
1733,2016,5949024,New Hazelton Elementary,Coast Mountains,166,0,2016/2017,2017,55.243333,-127.586944
1734,2016,5953048,North Coast Distance Education,Coast Mountains,0,147,2016/2017,2017,53.71755,-122.310089
1735,2016,5949011,Parkside Secondary,Coast Mountains,0,101,2016/2017,2017,54.528161,-128.598587
1736,2016,5949011,Skeena Middle,Coast Mountains,204,323,2016/2017,2017,54.521478,-128.605711
1737,2016,5949005,St Anthony's,Coast Mountains,161,30,2016/2017,2017,54.053461,-128.618973
1738,2016,5949011,Suwilaawks Community School,Coast Mountains,216,0,2016/2017,2017,54.521538,-128.592592
1739,2016,5949018,Thornhill Elementary,Coast Mountains,154,0,2016/2017,2017,54.51185,-128.54064
1740,2016,5949018,Thornhill Primary,Coast Mountains,184,0,2016/2017,2017,54.510828,-128.538277
1741,2016,5949011,Uplands Elementary,Coast Mountains,330,0,2016/2017,2017,54.533614,-128.611717
1742,2016,5949011,Veritas Catholic,Coast Mountains,201,40,2016/2017,2017,54.524193,-128.602549
1743,2016,5937033,A L Fortune Secondary,Okanagan-Shuswap,0,218,2016/2017,2017,50.559008,-119.137282
1744,2016,5939032,Anchor Academy (DL),Okanagan-Shuswap,312,226,2016/2017,2017,50.7,-119.266667
1745,2016,5937028,Armstrong Elementary,Okanagan-Shuswap,291,0,2016/2017,2017,50.44262,-119.203065
1746,2016,5939032,Bastion Elementary,Okanagan-Shuswap,410,0,2016/2017,2017,50.709136,-119.258182
1747,2016,5939037,Carlin Elementary Middle,Okanagan-Shuswap,240,39,2016/2017,2017,50.823555,-119.319539
1748,2016,5937041,Christian Homelearners eStreams,Okanagan-Shuswap,151,87,2016/2017,2017,50.633333,-119.116667
1749,2016,5939045,Eagle River Secondary,Okanagan-Shuswap,0,120,2016/2017,2017,50.836111,-118.98
1750,2016,5939032,Educational Outreach Program,Okanagan-Shuswap,0,157,2016/2017,2017,50.701414,-119.285057
